Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9288459652466227,-0.9288459652466227,0.9288459652466227,-0.9288459652466227,4,3,0,1,1
best,0.999947181861728,-0.999947181861728,0.999947181861728,-0.999947181861728,4,2,1,0,0
