Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.745108185358,74.745108185358,-75.26596265163981,75.26596265163981,0,2,3,4,13
best,-75.15970988858764,75.15970988858764,-75.42175239709705,75.42175239709705,0,5,6,3,13
