Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.74469262104675,74.74469262104675,-75.07096558159817,75.07096558159817,0,3,3,0,11
best,-75.27675916134378,75.27675916134378,-75.31712464111426,75.31712464111426,0,3,0,3,13
