Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.942257243964358,7.942257243964358,-7.952648251458204,7.952648251458204,0,1,1,1,0
best,-7.952650045445747,7.952650045445747,-7.952650045445747,7.952650045445747,0,0,0,4,0
