Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952650045445747,7.952650045445747,-7.952650045445748,7.952650045445748,0,0,0,1,0
best,-7.9526500454457505,7.9526500454457505,-7.9526500454457505,7.9526500454457505,0,0,0,2,2
