Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.07341600675885,75.07341600675885,-75.08349311021452,75.08349311021452,4,0,1,1,2
best,-75.25892129976688,75.25892129976688,-75.28144550752269,75.28144550752269,4,0,2,0,2
