Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.04623045429865,75.04623045429865,-75.05157074906009,75.05157074906009,5,2,3,1,1
best,-75.20570241569862,75.20570241569862,-75.20700663119366,75.20700663119366,2,0,2,2,1
