Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.95031375383354,74.95031375383354,-74.95196814617768,74.95196814617768,5,0,2,0,1
best,-75.11599744776068,75.11599744776068,-75.11862734860992,75.11862734860992,3,0,2,1,0
