Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9236299142412192,-0.9236299142412192,0.9236299142412192,-0.9236299142412192,4,2,0,2,0
best,0.9991759870018745,-0.9991759870018745,0.9991759870018745,-0.9991759870018745,4,1,1,0,0
