Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9346645654712499,-0.9346645654712499,0.9346645654712499,-0.9346645654712499,4,0,0,0,3
best,0.9998369633183979,-0.9998369633183979,0.9998369633183979,-0.9998369633183979,3,0,1,0,3
