Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,2,0,0,2
best,0.05487522005778794,-0.05487522005778794,1.6271732627970437e-08,-1.6271732627970437e-08,4,1,0,1,1
