Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.45547497884540045,-0.45547497884540045,0.050054154080279134,-0.050054154080279134,4,1,0,1,1
best,0.0007466546898854953,-0.0007466546898854953,4.054561818511715e-06,-4.054561818511715e-06,4,1,1,0,2
