Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.01351351351351382,-0.01351351351351382,0.013513513513514097,-0.013513513513514097,4,2,0,0,2
best,0.0002577080325376069,-0.0002577080325376069,8.573624749041997e-08,-8.573624749041997e-08,4,0,1,0,2
