Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1168078610678884,1.1168078610678884,-1.1173484488617988,1.1173484488617988,0,1,2,3,0
best,-1.117162918401581,1.117162918401581,-1.1173489368339158,1.1173489368339158,0,1,2,0,0
