Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1076097153382523,1.1076097153382523,-1.1173485854008145,1.1173485854008145,1,2,1,1,0
best,-1.1172191971084393,1.1172191971084393,-1.1173490205451049,1.1173490205451049,1,2,1,1,0
