Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0134067493926984,1.0134067493926984,-1.1173490246441693,1.1173490246441693,1,1,2,1,0
best,-1.1164352234675718,1.1164352234675718,-1.1173490174227139,1.1173490174227139,1,1,1,2,2
