Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0936806703528312,1.0936806703528312,-1.1173264730473185,1.1173264730473185,1,0,2,2,0
best,-1.0989972323985515,1.0989972323985515,-1.1173485022999339,1.1173485022999339,2,0,3,0,1
