Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.202102767872958,6.202102767872958,-7.789984119858501,7.789984119858501,0,1,2,4,14
best,-7.730383141290966,7.730383141290966,-7.952650001312,7.952650001312,0,4,1,7,15
