Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.73275941967069,6.73275941967069,-7.797170954617874,7.797170954617874,0,5,4,0,12
best,-7.485727983813243,7.485727983813243,-7.788286809308304,7.788286809308304,0,4,6,4,16
