Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0682515379447362,1.0682515379447362,-1.1173484360936794,1.1173484360936794,2,3,2,0,0
best,-1.1136751361298618,1.1136751361298618,-1.117348994276337,1.117348994276337,2,0,4,0,0
