Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8875187571186678,0.8875187571186678,-1.117349012913656,1.117349012913656,0,2,0,0,0
best,-1.1172978394600237,1.1172978394600237,-1.1173487970934275,1.1173487970934275,1,0,2,1,0
