Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1112925485122247,1.1112925485122247,-1.1173490248996734,1.1173490248996734,1,0,1,3,2
best,-1.1173381281077595,1.1173381281077595,-1.117348773561627,1.117348773561627,1,0,1,1,2
