Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.095122035976772,1.095122035976772,-1.117349023780051,1.117349023780051,1,0,3,1,1
best,-1.1173081727049639,1.1173081727049639,-1.1173490099202,1.1173490099202,0,0,1,0,3
