Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.41284519776038453,-0.41284519776038453,0.013513894381848357,-0.013513894381848357,0,4,8,9,5
best,0.22048742245334957,-0.22048742245334957,7.579403721313938e-08,-7.579403721313938e-08,4,4,0,3,6
