Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,1,0,0,1
best,0.0012539462826520187,-0.0012539462826520187,1.6974783845213892e-07,-1.6974783845213892e-07,4,0,1,0,1
