Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.871317116233396,7.871317116233396,-7.871317116233392,7.871317116233392,1,2,0,1,0
best,-7.951380277679153,7.951380277679153,-7.952650017345357,7.952650017345357,0,0,1,2,0
