Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.904635393491092,7.904635393491092,-7.913237323540603,7.913237323540603,2,2,1,1,0
best,-7.938599219488546,7.938599219488546,-7.952650020583988,7.952650020583988,1,1,1,2,1
