Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.232342278423745,5.232342278423745,-7.089475619804507,7.089475619804507,0,3,6,3,15
best,-7.626761525346203,7.626761525346203,-7.797962708852517,7.797962708852517,0,3,2,1,17
