Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.256656611467589,5.256656611467589,-7.223540827103932,7.223540827103932,0,4,4,3,16
best,-7.42900279188134,7.42900279188134,-7.773195036909676,7.773195036909676,0,3,3,7,15
