Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-3.1827165310697927,3.1827165310697927,-7.789984123842814,7.789984123842814,0,4,8,6,15
best,-7.597013346199072,7.597013346199072,-7.952649999106248,7.952649999106248,0,2,6,3,20
