Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.02842823113674927,-0.02842823113674927,0.02842823113674927,-0.02842823113674927,0,5,6,4,7
best,0.9965704241255553,-0.9965704241255553,0.9965704241255553,-0.9965704241255553,4,1,1,0,1
