Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.934664565471252,-0.934664565471252,0.934664565471252,-0.934664565471252,4,3,0,0,2
best,0.9995662605904406,-0.9995662605904406,0.9995662605904406,-0.9995662605904406,3,1,1,0,0
