Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76109551318179,74.76109551318179,-75.31712459580032,75.31712459580032,0,6,8,3,15
best,-75.11876027560552,75.11876027560552,-75.34580259121077,75.34580259121077,0,7,1,3,13
