Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.648392449178,74.648392449178,-75.26596264568245,75.26596264568245,0,3,1,1,16
best,-75.14886744239902,75.14886744239902,-75.30498740595121,75.30498740595121,0,4,1,3,16
