Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.56782920621787,74.56782920621787,-75.42175229774207,75.42175229774207,0,5,5,8,14
best,-75.22809968187401,75.22809968187401,-75.42175239806474,75.42175239806474,0,1,5,2,12
