Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.6343630874556,74.6343630874556,-74.92582567363318,74.92582567363318,0,1,3,3,14
best,-75.29385804923487,75.29385804923487,-75.31712464138943,75.31712464138943,0,1,0,7,19
