Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.30843179504736307,0.30843179504736307,-1.1173487093741084,1.1173487093741084,1,9,8,6,4
best,-0.9567658529063598,0.9567658529063598,-1.1361866606666144,1.1361866606666144,0,5,5,5,7
