Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.03617738732032,75.03617738732032,-75.05299664003184,75.05299664003184,4,0,2,0,2
best,-75.25166215075419,75.25166215075419,-75.34580233975082,75.34580233975082,3,0,4,0,0
