Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.90711268127137,74.90711268127137,-74.90711268127137,74.90711268127137,6,0,0,0,4
best,-75.14464903307692,75.14464903307692,-75.18816225158645,75.18816225158645,4,0,2,1,1
