Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.86320285564304,74.86320285564304,-74.86320285564302,74.86320285564302,5,0,0,2,1
best,-75.13978033777329,75.13978033777329,-75.15706454734607,75.15706454734607,4,0,2,0,1
