Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.95926620125417,74.95926620125417,-74.97080998536075,74.97080998536075,4,2,0,0,1
best,-75.21576833884309,75.21576833884309,-75.21907617594944,75.21907617594944,2,0,3,1,2
