Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.896091304347112,7.896091304347112,-7.95265000916447,7.95265000916447,2,0,2,1,1
best,-7.951670267680697,7.951670267680697,-7.952650041354202,7.952650041354202,1,0,1,3,0
