Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.903264877294882,7.903264877294882,-7.913237330804662,7.913237330804662,1,0,1,1,2
best,-7.95265004544575,7.95265004544575,-7.952650045445747,7.952650045445747,0,0,0,3,0
