Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952537973230138,7.952537973230138,-7.952649902540082,7.952649902540082,1,0,1,1,0
best,-7.952650045445749,7.952650045445749,-7.952650045445748,7.952650045445748,0,0,0,1,0
