Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.16464644697201591,-0.16464644697201591,0.01617575675912547,-0.01617575675912547,4,5,1,1,1
best,0.2625591004964853,-0.2625591004964853,0.021610133174075175,-0.021610133174075175,4,1,1,2,3
