Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.48196243322497584,-0.48196243322497584,0.0626963133454414,-0.0626963133454414,4,4,0,2,0
best,0.4830655894249744,-0.4830655894249744,0.02937988190958135,-0.02937988190958135,4,1,1,3,1
