Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.01170359965148876,-0.01170359965148876,1.788389936141499e-09,-1.788389936141499e-09,4,3,1,0,8
best,0.0002890077042617678,-0.0002890077042617678,7.881039321144812e-09,-7.881039321144812e-09,4,1,1,0,4
