Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.5522113294608025,-0.5522113294608025,0.5522113294608025,-0.5522113294608025,4,1,1,8,2
best,0.9829217227061794,-0.9829217227061794,0.9829217227061794,-0.9829217227061794,4,2,0,3,3
