Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9233752263754409,-0.9233752263754409,0.9233752263754409,-0.9233752263754409,4,1,0,2,2
best,0.9967956270262157,-0.9967956270262157,0.9967956270262157,-0.9967956270262157,4,0,1,0,0
