Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1117588265028744,1.1117588265028744,-1.117349030256903,1.117349030256903,1,2,1,0,0
best,-1.117335197977949,1.117335197977949,-1.1173490102595063,1.1173490102595063,1,2,1,1,0
