Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1000566556011868,1.1000566556011868,-1.1173482808210744,1.1173482808210744,1,0,3,1,1
best,-1.1173433989231227,1.1173433989231227,-1.1173488692898579,1.1173488692898579,1,0,3,2,0
