Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1161692028517485,1.1161692028517485,-1.117348521919535,1.117348521919535,1,2,1,2,1
best,-1.1172711430982176,1.1172711430982176,-1.1173487356758793,1.1173487356758793,1,2,2,1,0
