Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0953483028146613,1.0953483028146613,-1.117347495578789,1.117347495578789,1,1,3,0,1
best,-1.1171193708664242,1.1171193708664242,-1.1173487832887103,1.1173487832887103,1,0,4,0,1
