Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.093121795479122,1.093121795479122,-1.117348989889267,1.117348989889267,3,0,3,1,0
best,-1.1132909585748452,1.1132909585748452,-1.1173482039588667,1.1173482039588667,2,0,2,0,0
