Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1030799421763375,1.1030799421763375,-1.1173490198745697,1.1173490198745697,1,1,1,3,0
best,-1.1173428779812784,1.1173428779812784,-1.1173490092643705,1.1173490092643705,1,2,1,1,2
