Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0892669518183196,1.0892669518183196,-1.117349026906185,1.117349026906185,1,3,1,0,0
best,-1.1157319905219065,1.1157319905219065,-1.1173426079099893,1.1173426079099893,1,2,2,0,1
