Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0605833914906524,1.0605833914906524,-1.117343163710439,1.117343163710439,2,1,2,1,1
best,-1.108786330469695,1.108786330469695,-1.1173446478275675,1.1173446478275675,2,0,3,0,1
