Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.98089978814993,74.98089978814993,-74.98571921869234,74.98571921869234,5,0,2,0,3
best,-75.10573982673603,75.10573982673603,-75.19689620920927,75.19689620920927,2,1,0,0,2
