Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.89468091022734,74.89468091022734,-74.93451735985388,74.93451735985388,5,0,2,1,0
best,-75.12094357517482,75.12094357517482,-75.15180191417222,75.15180191417222,2,1,2,0,1
