Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.97598895431994,74.97598895431994,-74.98038652563206,74.98038652563206,2,0,2,0,1
best,-75.16044512506603,75.16044512506603,-75.17994116698509,75.17994116698509,3,1,3,0,1
