Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.4747873881265965,-0.4747873881265965,0.2500002732620569,-0.2500002732620569,0,11,5,4,6
best,0.01351351351351382,-0.01351351351351382,0.013513513513514097,-0.013513513513514097,4,2,0,0,0
