Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.12596790385158513,-0.12596790385158513,0.013981080160859527,-0.013981080160859527,4,1,0,1,1
best,0.04843567180922831,-0.04843567180922831,9.786626632424245e-07,-9.786626632424245e-07,4,2,0,1,1
