Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.2670360586028375,-0.2670360586028375,0.04439295533876941,-0.04439295533876941,4,2,0,1,4
best,0.00040546911713201794,-0.00040546911713201794,6.89922646790464e-09,-6.89922646790464e-09,4,0,1,0,1
