Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.02733700759943397,-0.02733700759943397,0.01351432172911965,-0.01351432172911965,4,2,0,1,1
best,0.4985870586987209,-0.4985870586987209,0.15550308777029292,-0.15550308777029292,4,1,0,1,1
